id;code;value
31430;98024;98024
31431;98039;98039
31432;98040;98040
31433;98045;98045
31434;98046;98046
31435;98047;98047
31436;98049;98049
31437;98050;98050
31438;98053;98053
31439;98054;98054
31440;98056;98056
31441;98057;98057
31442;98058;98058
31443;98059;98059
31444;98060;98060
31445;98064;98064
31446;98065;98065
31447;98066;98066
31448;98067;98067
31449;98068;98068
31450;98069;98069
31451;98070;98070
31452;98077;98077
31453;98078;98078
31454;98079;98079
31455;98080;98080
31456;98083;98083
31457;98084;98084
31458;98085;98085
31459;98086;98086
31460;98087;98087
31461;98088;98088
31462;98089;98089
31463;98090;98090
31464;98097;98097
31465;98098;98098
31466;98099;98099
31467;98100;98100
31468;98140;98140
31469;98150;98150
31470;98160;98160
31471;98170;98170
31472;98174;98174
31473;98175;98175
31474;98176;98176
31475;98177;98177
31476;98180;98180
31477;98183;98183
31478;98184;98184
31479;98185;98185
31480;98186;98186
31481;98200;98200
31482;98204;98204
31483;98205;98205
31484;98209;98209
31485;98210;98210
31486;98211;98211
31487;98212;98212
31488;98220;98220
31489;98222;98222
31490;98223;98223
31491;98229;98229
31492;98230;98230
31493;98235;98235
31494;98236;98236
31495;98237;98237
31496;98238;98238
31497;98239;98239
31498;98240;98240
31499;98241;98241
31500;98245;98245
31501;98250;98250
31502;98253;98253
31503;98254;98254
31504;98256;98256
31505;98260;98260
31506;98261;98261
31507;98262;98262
31508;98263;98263
31509;98264;98264
31510;98265;98265
31511;98267;98267
31512;98270;98270
31513;98275;98275
31514;98277;98277
31515;98278;98278
31516;98279;98279
31517;98280;98280
31518;98281;98281
31519;98285;98285
31520;98286;98286
31521;98287;98287
31522;98290;98290
31523;98300;98300
31524;98303;98303
31525;98304;98304
31526;98307;98307
31527;98310;98310
31528;98311;98311
31529;98320;98320
31530;98330;98330
31531;98336;98336
31532;98340;98340
31533;98350;98350
31534;98351;98351
31535;98360;98360
31536;98367;98367
31537;98368;98368
31538;98369;98369
31539;98370;98370
31540;98380;98380
31541;98387;98387
31542;98390;98390
31543;98400;98400
31544;98401;98401
31545;98403;98403
31546;98404;98404
31547;98405;98405
31548;98406;98406
31549;98409;98409
31550;98410;98410
31551;98413;98413
31552;98416;98416
31553;98419;98419
31554;98420;98420
31555;98422;98422
31556;98423;98423
31557;98424;98424
31558;98425;98425
31559;98426;98426
31560;98429;98429
31561;98430;98430
31562;98432;98432
31563;98435;98435
31564;98436;98436
31565;98440;98440
31566;98445;98445
31567;98450;98450
31568;98451;98451
31569;98452;98452
31570;98453;98453
31571;98460;98460
31572;98461;98461
31573;98464;98464
31574;98471;98471
31575;98473;98473
31576;98480;98480
31577;98490;98490
31578;98500;98500
31579;98502;98502
31580;98503;98503
31581;98504;98504
31582;98505;98505
31583;98506;98506
31584;98507;98507
31585;98508;98508
31586;98510;98510
31587;98513;98513
31588;98515;98515
31589;98519;98519
31590;98520;98520
31591;98540;98540
31592;98541;98541
31593;98545;98545
31594;98546;98546
31595;98548;98548
31596;98550;98550
31597;98560;98560
31598;98561;98561
31599;98600;98600
31600;98604;98604
31601;98605;98605
31602;98606;98606
31603;98607;98607
31604;98608;98608
31605;98609;98609
31606;98610;98610
31607;98612;98612
31608;98613;98613
31609;98614;98614
31610;98615;98615
31611;98616;98616
31612;98617;98617
31613;98618;98618
31614;98619;98619
31615;98620;98620
31616;98621;98621
31617;98630;98630
31618;98631;98631
31619;98636;98636
31620;98640;98640
31621;98644;98644
31622;98645;98645
31623;98646;98646
31624;98647;98647
31625;98648;98648
31626;98650;98650
31627;98652;98652
31628;98655;98655
31629;98658;98658
31630;98659;98659
31631;98660;98660
31632;98667;98667
31633;98670;98670
31634;98677;98677
31635;98680;98680
31636;98689;98689
31637;98690;98690
31638;98692;98692
31639;98693;98693
31640;98694;98694
31641;98695;98695
31642;98696;98696
31643;98697;98697
31644;98698;98698
31645;98700;98700
31646;98704;98704
31647;98705;98705
31648;98706;98706
31649;98707;98707
31650;98710;98710
31651;98712;98712
31652;98713;98713
31653;98714;98714
31654;98715;98715
31655;98716;98716
31656;98717;98717
31657;98718;98718
31658;98720;98720
31659;98723;98723
31660;98724;98724
31661;98725;98725
31662;98726;98726
31663;98727;98727
31664;98730;98730
31665;98740;98740
31666;98750;98750
31667;98760;98760
31668;98770;98770
31669;98772;98772
31670;98773;98773
31671;98775;98775
31672;98776;98776
31673;98780;98780
31674;98785;98785
31675;98790;98790
31676;98794;98794
31677;98795;98795
31678;98800;98800
31679;98804;98804
31680;98805;98805
31681;98807;98807
31682;98810;98810
31683;98815;98815
31684;98817;98817
31685;98820;98820
31686;98824;98824
31687;98825;98825
31688;98827;98827
31689;98830;98830
31690;98832;98832
31691;98833;98833
31692;98834;98834
31693;98835;98835
31694;98836;98836
31695;98837;98837
31696;98838;98838
31697;98839;98839
31698;98840;98840
31699;98850;98850
31700;98870;98870
31701;98880;98880
31702;98890;98890
31703;98900;98900
31704;98910;98910
31705;98918;98918
31706;98919;98919
31707;98920;98920
31708;98921;98921
31709;98925;98925
31710;98930;98930
31711;98931;98931
31712;98933;98933
31713;98936;98936
31714;98940;98940
31715;98941;98941
31716;98942;98942
31717;98950;98950
31718;98951;98951
31719;98955;98955
31720;98959;98959
31721;98960;98960
31722;98961;98961
31723;98965;98965
31724;98969;98969
31725;98970;98970
31726;98971;98971
31727;98974;98974
31728;98979;98979
31729;98980;98980
31730;98986;98986
31731;98988;98988
31732;98990;98990
31733;98994;98994
31734;98995;98995
31735;99000;99000
31736;99010;99010
31737;99011;99011
31738;99013;99013
31739;99014;99014
31740;99020;99020
31741;99030;99030
31742;99033;99033
31743;99034;99034
31744;99036;99036
31745;99039;99039
31746;99040;99040
31747;99049;99049
31748;99050;99050
31749;99054;99054
31750;99055;99055
31751;99056;99056
31752;99060;99060
31753;99070;99070
31754;99080;99080
31755;99084;99084
31756;99089;99089
31757;99090;99090
31758;99094;99094
31759;99095;99095
31760;99099;99099
31761;99100;99100
31762;99102;99102
31763;99103;99103
31764;99104;99104
31765;99106;99106
31766;99109;99109
31767;99110;99110
31768;99113;99113
31769;99119;99119
31770;99120;99120
31771;99121;99121
31772;99128;99128
31773;99129;99129
31774;99130;99130
31775;99132;99132
31776;99138;99138
31777;99140;99140
31778;99141;99141
31779;99150;99150
31780;99154;99154
31781;99158;99158
31782;99159;99159
31783;99160;99160
31784;99170;99170
31785;99178;99178
31786;99179;99179
31787;99180;99180
31788;99182;99182
31789;99188;99188
31790;99189;99189
31791;99190;99190
31792;99198;99198
31793;99199;99199
31794;99200;99200
31795;99201;99201
31796;99202;99202
31797;99203;99203
31798;99206;99206
31799;99208;99208
31800;99209;99209
31801;99210;99210
31802;99220;99220
31803;99225;99225
31804;99230;99230
31805;99231;99231
31806;99237;99237
31807;99238;99238
31808;99239;99239
31809;99240;99240
31810;99250;99250
31811;99252;99252
31812;99253;99253
31813;99254;99254
31814;99255;99255
31815;99256;99256
31816;99257;99257
31817;99258;99258
31818;99259;99259
31819;99260;99260
31820;99270;99270
31821;99279;99279
31822;99280;99280
31823;99300;99300
31824;99310;99310
31825;99311;99311
31826;99312;99312
31827;99313;99313
31828;99314;99314
31829;99315;99315
31830;99316;99316
31831;99320;99320
31832;99322;99322
31833;99323;99323
31834;99324;99324
31835;99330;99330
31836;99340;99340
31837;99342;99342
31838;99343;99343
31839;99344;99344
31840;99350;99350
31841;99352;99352
31842;99353;99353
31843;99360;99360
31844;99361;99361
31845;99362;99362
31846;99363;99363
31847;99370;99370
31848;99379;99379
31849;99380;99380
31850;99382;99382
31851;99389;99389
31852;99390;99390
31853;99392;99392
31854;99393;99393
31855;99400;99400
31856;99403;99403
31857;99410;99410
31858;99420;99420
31859;99430;99430
31860;99436;99436
31861;99440;99440
31862;99442;99442
31863;99443;99443
31864;99447;99447
31865;99454;99454
31866;99456;99456
31867;99457;99457
31868;99458;99458
31869;99460;99460
31870;99467;99467
31871;99468;99468
31872;99469;99469
31873;99471;99471
31874;99473;99473
31875;99474;99474
31876;99476;99476
31877;99478;99478
31878;99479;99479
31879;99480;99480
31880;99500;99500
31881;99506;99506
31882;99510;99510
31883;99520;99520
31884;99523;99523
31885;99530;99530
31886;99540;99540
31887;99542;99542
31888;99543;99543
31889;99544;99544
31890;99545;99545
31891;99546;99546
31892;99547;99547
31893;99550;99550
31894;99552;99552
31895;99559;99559
31896;99560;99560
31897;99570;99570
31898;99580;99580
31899;99581;99581
31900;99590;99590
31901;99592;99592
31902;99593;99593
31903;99600;99600
31904;99602;99602
31905;99603;99603
31906;99605;99605
31907;99606;99606
31908;99607;99607
31909;99608;99608
31910;99609;99609
31911;99620;99620
31912;99624;99624
31913;99630;99630
31914;99644;99644
31915;99650;99650
31916;99670;99670
31917;99700;99700
31918;99702;99702
31919;99704;99704
31920;99705;99705
31921;99707;99707
31922;99720;99720
31923;99730;99730
31924;99750;99750
31925;99753;99753
31926;99755;99755
31927;99760;99760
31928;99770;99770
31929;99780;99780
31930;99781;99781
31931;99800;99800
31932;99806;99806
31933;99810;99810
31934;99814;99814
31935;99820;99820
31936;99823;99823
31937;99824;99824
31938;99825;99825
31939;99826;99826
31940;99827;99827
31941;99828;99828
31942;99830;99830
31943;99860;99860
31944;99864;99864
31945;99865;99865
31946;99867;99867
31947;99900;99900
31948;99902;99902
31949;99904;99904
31950;99905;99905
31951;99906;99906
31952;99907;99907
31953;99908;99908
31954;99909;99909
31955;99910;99910
31956;99913;99913
31957;99914;99914
31958;99915;99915
31959;99917;99917
31960;99918;99918
31961;99919;99919
31962;99920;99920
31963;99921;99921
31964;99925;99925
31965;99930;99930
31966;99940;99940
31967;99949;99949
31968;99950;99950
31969;99960;99960
31970;99969;99969
31971;99970;99970
31972;99974;99974
31973;99979;99979
31974;99980;99980
31975;99984;99984
31976;99987;99987
31977;99990;99990
31978;99993;99993
31979;99994;99994
31980;99998;99998
31981;86000;86000
31982;86006;86006
31983;86007;86007
31984;86008;86008
31985;86009;86009
31986;86010;86010
31987;86015;86015
31988;86016;86016
31989;86017;86017
31990;86018;86018
31991;86019;86019
31992;86020;86020
31993;86025;86025
31994;86026;86026
31995;86027;86027
31996;86029;86029
31997;86030;86030
31998;86034;86034
31999;86035;86035
32000;86037;86037
32001;86038;86038
32002;86039;86039
32003;86040;86040
32004;86049;86049
32005;86050;86050
32006;86058;86058
32007;86059;86059
32008;86060;86060
32009;86067;86067
32010;86068;86068
32011;86069;86069
32012;86070;86070
32013;86073;86073
32014;86077;86077
32015;86079;86079
32016;86080;86080
32017;86086;86086
32018;86087;86087
32019;86088;86088
32020;86090;86090
32021;86095;86095
32022;86096;86096
32023;86097;86097
32024;86098;86098
32025;86099;86099
32026;86100;86100
32027;86103;86103
32028;86105;86105
32029;86107;86107
32030;86108;86108
32031;86109;86109
32032;86120;86120
32033;86125;86125
32034;86126;86126
32035;86127;86127
32036;86128;86128
32037;86129;86129
32038;86130;86130
32039;86137;86137
32040;86139;86139
32041;86140;86140
32042;86143;86143
32043;86144;86144
32044;86149;86149
32045;86150;86150
32046;86153;86153
32047;86160;86160
32048;86167;86167
32049;86168;86168
32050;86169;86169
32051;86170;86170
32052;86179;86179
32053;86180;86180
32054;86189;86189
32055;86190;86190
32056;86191;86191
32057;86193;86193
32058;86194;86194
32059;86195;86195
32060;86200;86200
32061;86201;86201
32062;86203;86203
32063;86204;86204
32064;86205;86205
32065;86207;86207
32066;86208;86208
32067;86209;86209
32068;86214;86214
32069;86215;86215
32070;86216;86216
32071;86220;86220
32072;86230;86230
32073;86233;86233
32074;86236;86236
32075;86237;86237
32076;86240;86240
32077;86243;86243
32078;86244;86244
32079;86245;86245
32080;86246;86246
32081;86247;86247
32082;86250;86250
32083;86253;86253
32084;86254;86254
32085;86255;86255
32086;86256;86256
32087;86257;86257
32088;86270;86270
32089;86271;86271
32090;86272;86272
32091;86273;86273
32092;86274;86274
32093;86275;86275
32094;86276;86276
32095;86277;86277
32096;86278;86278
32097;86280;86280
32098;86281;86281
32099;86283;86283
32100;86284;86284
32101;86285;86285
32102;86287;86287
32103;86288;86288
32104;86289;86289
32105;86290;86290
32106;86291;86291
32107;86292;86292
32108;86293;86293
32109;86294;86294
32110;86295;86295
32111;86296;86296
32112;86297;86297
32113;86298;86298
32114;86300;86300
32115;86320;86320
32116;86323;86323
32117;86324;86324
32118;86325;86325
32119;86330;86330
32120;86340;86340
32121;86350;86350
32122;86357;86357
32123;86360;86360
32124;86363;86363
32125;86369;86369
32126;86370;86370
32127;86380;86380
32128;86388;86388
32129;86389;86389
32130;86400;86400
32131;86402;86402
32132;86403;86403
32133;86404;86404
32134;86406;86406
32135;86407;86407
32136;86409;86409
32137;86410;86410
32138;86411;86411
32139;86412;86412
32140;86413;86413
32141;86414;86414
32142;86415;86415
32143;86416;86416
32144;86417;86417
32145;86418;86418
32146;86420;86420
32147;86421;86421
32148;86422;86422
32149;86423;86423
32150;86424;86424
32151;86425;86425
32152;86426;86426
32153;86427;86427
32154;86428;86428
32155;86430;86430
32156;86432;86432
32157;86433;86433
32158;86434;86434
32159;86436;86436
32160;86437;86437
32161;86438;86438
32162;86440;86440
32163;86442;86442
32164;86443;86443
32165;86444;86444
32166;86445;86445
32167;86446;86446
32168;86447;86447
32169;86449;86449
32170;86450;86450
32171;86453;86453
32172;86454;86454
32173;86456;86456
32174;86460;86460
32175;86461;86461
32176;86462;86462
32177;86463;86463
32178;86464;86464
32179;86466;86466
32180;86467;86467
32181;86468;86468
32182;86470;86470
32183;86471;86471
32184;86472;86472
32185;86473;86473
32186;86474;86474
32187;86475;86475
32188;86476;86476
32189;86477;86477
32190;86478;86478
32191;86479;86479
32192;86480;86480
32193;86481;86481
32194;86482;86482
32195;86483;86483
32196;86484;86484
32197;86485;86485
32198;86486;86486
32199;86487;86487
32200;86490;86490
32201;86491;86491
32202;86493;86493
32203;86494;86494
32204;86495;86495
32205;86496;86496
32206;86497;86497
32207;86498;86498
32208;86499;86499
32209;86500;86500
32210;86504;86504
32211;86510;86510
32212;86513;86513
32213;86520;86520
32214;86528;86528
32215;86529;86529
32216;86530;86530
32217;86532;86532
32218;86533;86533
32219;86534;86534
32220;86540;86540
32221;86545;86545
32222;86546;86546
32223;86550;86550
32224;86553;86553
32225;86554;86554
32226;86560;86560
32227;86570;86570
32228;86573;86573
32229;86590;86590
32230;86597;86597
32231;86598;86598
32232;86599;86599
32233;86600;86600
32234;86601;86601
32235;86602;86602
32236;86603;86603
32237;86605;86605
32238;86606;86606
32239;86607;86607
32240;86608;86608
32241;86609;86609
32242;86610;86610
32243;86611;86611
32244;86612;86612
32245;86613;86613
32246;86615;86615
32247;86616;86616
32248;86617;86617
32249;86618;86618
32250;86620;86620
32251;86621;86621
32252;86630;86630
32253;86633;86633
32254;86638;86638
32255;86640;86640
32256;86643;86643
32257;86644;86644
32258;86645;86645
32259;86646;86646
32260;86650;86650
32261;86652;86652
32262;86653;86653
32263;86654;86654
32264;86655;86655
32265;86656;86656
32266;86657;86657
32267;86658;86658
32268;86660;86660
32269;86662;86662
32270;86663;86663
32271;86665;86665
32272;86666;86666
32273;86667;86667
32274;86669;86669
32275;86670;86670
32276;86671;86671
32277;86673;86673
32278;86674;86674
32279;86675;86675
32280;86680;86680
32281;86681;86681
32282;86682;86682
32283;86683;86683
32284;86684;86684
32285;86685;86685
32286;86686;86686
32287;86687;86687
32288;86690;86690
32289;86692;86692
32290;86693;86693
32291;86694;86694
32292;86695;86695
32293;86696;86696
32294;86697;86697
32295;86698;86698
32296;86700;86700
32297;86701;86701
32298;86702;86702
32299;86703;86703
32300;86704;86704
32301;86706;86706
32302;86707;86707
32303;86708;86708
32304;86709;86709
32305;86710;86710
32306;86711;86711
32307;86713;86713
32308;86714;86714
32309;86715;86715
32310;86716;86716
32311;86717;86717
32312;86718;86718
32313;86719;86719
32314;86720;86720
32315;86722;86722
32316;86723;86723
32317;86724;86724
32318;86725;86725
32319;86726;86726
32320;86727;86727
32321;86728;86728
32322;86730;86730
32323;86732;86732
32324;86733;86733
32325;86734;86734
32326;86735;86735
32327;86736;86736
32328;86737;86737
32329;86738;86738
32330;86739;86739
32331;86740;86740
32332;86741;86741
32333;86742;86742
32334;86743;86743
32335;86744;86744
32336;86745;86745
32337;86746;86746
32338;86747;86747
32339;86748;86748
32340;86750;86750
32341;86752;86752
32342;86753;86753
32343;86754;86754
32344;86756;86756
32345;86757;86757
32346;86758;86758
32347;86759;86759
32348;86760;86760
32349;86761;86761
32350;86762;86762
32351;86763;86763
32352;86764;86764
32353;86765;86765
32354;86767;86767
32355;86768;86768
32356;86770;86770
32357;86771;86771
32358;86773;86773
32359;86775;86775
32360;86776;86776
32361;86777;86777
32362;86780;86780
32363;86781;86781
32364;86782;86782
32365;86783;86783
32366;86785;86785
32367;86786;86786
32368;86787;86787
32369;86788;86788
32370;86789;86789
32371;86790;86790
32372;86793;86793
32373;86795;86795
32374;86797;86797
32375;86799;86799
